"district","neighborhood","year","pub_setup","pub_houses","pub_green","pub_clean_street","pub_clean_green","pub_clean_play","pub_main_street","pub_main_green","pub_main_play","pub_pollution","pub_area_land","pub_area_water","pub_area_green","pub_area_sports","pub_safe_day","pub_safe_night","pub_inc_criminal","pub_inc_neighbors","pub_inc_others","pub_inc_catering"
"F Nieuw-West","Buurt 3",2020,"2.ok","2.ok","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",67,3,6,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 4 Oost",2015,"2.ok","2.ok","3.beautiful","1.low","1.low","2.high","1.low","2.high","2.high","3.high",34,2,2,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 4 Oost",2016,"2.ok","1.ugly","2.ok","1.low","1.low","1.low","1.low","2.high","1.low","3.high",34,2,2,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 4 Oost",2017,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","2.high","2.high","3.high",34,2,2,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Buurt 4 Oost",2018,"2.ok","2.ok","2.ok","1.low","2.high","2.high","1.low","2.high","2.high","3.high",34,2,2,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 4 Oost",2019,"2.ok","2.ok","2.ok","1.low","2.high","2.high","1.low","2.high","2.high","3.high",34,2,2,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 4 Oost",2020,"2.ok","2.ok","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","3.high",34,2,2,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Buurt 5  Noord",2015,"2.ok","1.ugly","2.ok","1.low","1.low","1.low","1.low","1.low","1.low","3.high",22,1,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 5  Noord",2016,"1.ugly","1.ugly","2.ok","1.low","1.low","1.low","1.low","1.low","1.low","3.high",22,1,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 5  Noord",2017,"1.ugly","1.ugly","2.ok","1.low","1.low","1.low","1.low","2.high","1.low","3.high",22,1,0,0,"1.low","1.low","2.high","2.high","2.high","1.low"
"F Nieuw-West","Buurt 5  Noord",2018,"1.ugly","1.ugly","2.ok","1.low","1.low","1.low","1.low","2.high","1.low","3.high",22,1,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 5  Noord",2019,"2.ok","1.ugly","2.ok","1.low","1.low","1.low","1.low","2.high","1.low","3.high",22,1,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 5  Noord",2020,"1.ugly","1.ugly","2.ok","1.low","1.low","1.low","1.low","2.high","1.low","3.high",22,1,0,0,"1.low","1.low","2.high","2.high","2.high","1.low"
"F Nieuw-West","Buurt 5 Zuid",2015,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","2.high","1.low","2.low",31,1,1,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Buurt 5 Zuid",2016,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","2.high","1.low","2.low",31,1,1,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Buurt 5 Zuid",2017,"2.ok","2.ok","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",31,1,1,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Buurt 5 Zuid",2018,"2.ok","2.ok","3.beautiful","1.low","2.high","1.low","1.low","2.high","2.high","2.low",31,1,1,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Buurt 5 Zuid",2019,"2.ok","2.ok","3.beautiful","1.low","2.high","1.low","2.high","2.high","2.high","2.low",31,1,1,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Buurt 5 Zuid",2020,"2.ok","2.ok","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",31,1,1,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Buurt 6",2015,"2.ok","1.ugly","2.ok","1.low","1.low","1.low","1.low","1.low","1.low","2.low",26,1,4,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 6",2016,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","2.high","2.high","2.low",26,1,4,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 6",2017,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","2.high","1.low","2.low",26,1,4,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 6",2018,"2.ok","2.ok","2.ok","1.low","2.high","2.high","1.low","2.high","2.high","2.low",26,1,4,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 6",2019,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","2.high","2.high","2.low",26,1,4,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 6",2020,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","2.high","2.high","2.low",26,1,4,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 7",2015,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",28,1,2,0,"1.low","2.high","2.high","1.low","1.low","1.low"
"F Nieuw-West","Buurt 7",2016,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",28,1,2,0,"1.low","2.high","2.high","1.low","1.low","1.low"
"F Nieuw-West","Buurt 7",2017,"3.beautiful","2.ok","3.beautiful","2.high","2.high","1.low","2.high","2.high","1.low","1.very low",28,1,2,0,"1.low","1.low","1.low","1.low","1.low","1.low"
"F Nieuw-West","Buurt 7",2018,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",28,1,2,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Buurt 7",2019,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",28,1,2,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Buurt 7",2020,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",28,1,2,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Buurt 8",2015,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","1.low","1.low","3.high",25,2,4,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 8",2016,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","2.high","1.low","3.high",25,2,4,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 8",2017,"2.ok","2.ok","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","3.high",25,2,4,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 8",2018,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","2.high","1.low","3.high",25,2,4,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 8",2019,"2.ok","2.ok","2.ok","1.low","1.low","2.high","1.low","2.high","2.high","3.high",25,2,4,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 8",2020,"2.ok","2.ok","2.ok","1.low","1.low","2.high","1.low","2.high","2.high","3.high",25,2,4,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 9",2015,"2.ok","2.ok","2.ok","1.low","1.low","1.low","2.high","2.high","2.high","2.low",40,3,1,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 9",2016,"2.ok","2.ok","2.ok","1.low","1.low","2.high","2.high","2.high","2.high","3.high",40,3,1,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 9",2017,"2.ok","2.ok","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",40,3,1,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Buurt 9",2018,"2.ok","2.ok","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",40,3,1,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 9",2019,"2.ok","2.ok","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","3.high",40,3,1,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Buurt 9",2020,"2.ok","2.ok","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",40,3,1,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Calandlaan/Lelylaan",2015,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","3.high",26,1,6,1,"2.high","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Calandlaan/Lelylaan",2016,"2.ok","2.ok","2.ok","1.low","2.high","1.low","1.low","2.high","1.low","2.low",26,1,6,1,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Calandlaan/Lelylaan",2017,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","2.high","1.low","2.low",26,1,6,1,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Calandlaan/Lelylaan",2018,"2.ok","2.ok","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",26,1,6,1,"1.low","1.low","1.low","1.low","1.low","1.low"
"F Nieuw-West","Calandlaan/Lelylaan",2019,"2.ok","2.ok","2.ok","1.low","2.high","1.low","1.low","2.high","1.low","2.low",26,1,6,1,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Calandlaan/Lelylaan",2020,"2.ok","2.ok","3.beautiful","1.low","2.high","2.high","1.low","2.high","2.high","2.low",26,1,6,1,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","De Aker Oost",2015,"2.ok","2.ok","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","2.low",66,6,3,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","De Aker Oost",2016,"3.beautiful","3.beautiful","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","2.low",65,7,3,0,"2.high","2.high","2.high","1.low","1.low","1.low"
"F Nieuw-West","De Aker Oost",2017,"3.beautiful","3.beautiful","2.ok","2.high","1.low","2.high","2.high","2.high","2.high","2.low",64,8,3,0,"1.low","2.high","2.high","1.low","1.low","1.low"
"F Nieuw-West","De Aker Oost",2018,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",65,7,3,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","De Aker Oost",2019,"3.beautiful","3.beautiful","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","2.low",65,7,3,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","De Aker Oost",2020,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",65,7,3,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","De Aker West",2015,"2.ok","2.ok","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","2.low",49,8,10,0,"2.high","2.high","2.high","1.low","1.low","1.low"
"F Nieuw-West","De Aker West",2016,"2.ok","2.ok","2.ok","1.low","1.low","2.high","2.high","2.high","2.high","2.low",50,7,10,0,"1.low","2.high","2.high","1.low","1.low","1.low"
"F Nieuw-West","De Aker West",2017,"3.beautiful","2.ok","2.ok","2.high","1.low","2.high","2.high","2.high","2.high","2.low",51,7,10,0,"1.low","2.high","2.high","1.low","1.low","1.low"
"F Nieuw-West","De Aker West",2018,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",50,8,10,0,"2.high","2.high","2.high","1.low","1.low","1.low"
"F Nieuw-West","De Aker West",2019,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",50,8,10,0,"1.low","2.high","2.high","1.low","1.low","1.low"
"F Nieuw-West","De Aker West",2020,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",50,8,10,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","De Punt",2015,"2.ok","2.ok","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","2.low",46,2,2,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","De Punt",2016,"2.ok","2.ok","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","2.low",46,2,2,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","De Punt",2017,"2.ok","2.ok","2.ok","1.low","1.low","1.low","2.high","2.high","2.high","2.low",46,2,2,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","De Punt",2018,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",46,2,2,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","De Punt",2019,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",46,2,2,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","De Punt",2020,"2.ok","2.ok","2.ok","1.low","2.high","2.high","2.high","2.high","2.high","2.low",46,2,2,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Delflandpleinbuurt Oost",2015,"2.ok","2.ok","2.ok","1.low","2.high","1.low","2.high","2.high","1.low","3.high",17,1,1,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Delflandpleinbuurt Oost",2016,"2.ok","2.ok","2.ok","1.low","2.high","1.low","2.high","2.high","1.low","3.high",17,1,1,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Delflandpleinbuurt Oost",2017,"2.ok","2.ok","2.ok","1.low","2.high","1.low","2.high","2.high","1.low","2.low",17,1,1,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Delflandpleinbuurt Oost",2018,"2.ok","2.ok","2.ok","1.low","2.high","1.low","2.high","2.high","1.low","2.low",17,1,1,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Delflandpleinbuurt Oost",2019,"2.ok","2.ok","2.ok","1.low","2.high","1.low","2.high","2.high","1.low","3.high",17,1,1,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Delflandpleinbuurt Oost",2020,"2.ok","2.ok","2.ok","1.low","2.high","1.low","2.high","2.high","1.low","3.high",17,1,1,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Delflandpleinbuurt West",2015,"2.ok","2.ok","2.ok","2.high","1.low","2.high","2.high","2.high","2.high","2.low",32,2,1,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Delflandpleinbuurt West",2016,"2.ok","2.ok","2.ok","2.high","1.low","2.high","2.high","2.high","2.high","2.low",32,2,1,0,"2.high","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Delflandpleinbuurt West",2017,"2.ok","2.ok","2.ok","2.high","1.low","2.high","2.high","2.high","2.high","2.low",32,2,1,0,"2.high","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Delflandpleinbuurt West",2018,"2.ok","2.ok","2.ok","2.high","1.low","2.high","2.high","2.high","2.high","2.low",32,2,1,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Delflandpleinbuurt West",2019,"2.ok","2.ok","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","2.low",32,2,1,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Delflandpleinbuurt West",2020,"2.ok","2.ok","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","2.low",32,2,1,0,"1.low","1.low","1.low","1.low","1.low","1.low"
"F Nieuw-West","Dorp Sloten",2015,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","1.low","2.high","2.high","2.low",54,7,28,4,"2.high","2.high","1.low","1.low","1.low","1.low"
"F Nieuw-West","Dorp Sloten",2016,"3.beautiful","3.beautiful","3.beautiful","1.low","2.high","2.high","1.low","2.high","2.high","2.low",54,7,28,4,"2.high","2.high","1.low","1.low","1.low","1.low"
"F Nieuw-West","Dorp Sloten",2017,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","1.low","2.high","2.high","2.low",54,7,28,4,"2.high","2.high","1.low","1.low","1.low","1.low"
"F Nieuw-West","Dorp Sloten",2018,"3.beautiful","3.beautiful","3.beautiful","1.low","2.high","2.high","1.low","2.high","2.high","2.low",54,7,28,4,"2.high","2.high","1.low","1.low","1.low","1.low"
"F Nieuw-West","Dorp Sloten",2019,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",54,7,28,4,"2.high","2.high","1.low","1.low","1.low","1.low"
"F Nieuw-West","Dorp Sloten",2020,"3.beautiful","3.beautiful","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",54,7,28,4,"2.high","2.high","1.low","1.low","1.low","1.low"
"F Nieuw-West","Emanuel van Meterenbuurt",2015,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",44,15,15,0,"2.high","2.high","2.high","2.high","1.low","1.low"
"F Nieuw-West","Emanuel van Meterenbuurt",2016,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",44,14,15,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Emanuel van Meterenbuurt",2017,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",45,14,15,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Emanuel van Meterenbuurt",2018,"3.beautiful","2.ok","3.beautiful","1.low","2.high","2.high","2.high","2.high","2.high","2.low",44,14,15,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Emanuel van Meterenbuurt",2019,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",45,15,15,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Emanuel van Meterenbuurt",2020,"3.beautiful","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",45,15,15,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Jacob Geelbuurt",2015,"2.ok","1.ugly","2.ok","1.low","1.low","1.low","1.low","1.low","1.low","2.low",31,1,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Jacob Geelbuurt",2016,"2.ok","1.ugly","2.ok","1.low","1.low","1.low","1.low","1.low","1.low","3.high",31,1,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Jacob Geelbuurt",2017,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","2.high","1.low","3.high",31,1,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Jacob Geelbuurt",2018,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","2.high","1.low","3.high",31,1,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Jacob Geelbuurt",2019,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","2.high","1.low","3.high",31,1,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Jacob Geelbuurt",2020,"2.ok","2.ok","2.ok","1.low","1.low","1.low","1.low","2.high","1.low","3.high",31,1,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Jacques Veldmanbuurt",2015,"2.ok","2.ok","2.ok","1.low","1.low","1.low","2.high","2.high","1.low","2.low",29,1,0,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Jacques Veldmanbuurt",2016,"2.ok","2.ok","2.ok","1.low","1.low","1.low","2.high","2.high","1.low","2.low",29,1,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Jacques Veldmanbuurt",2017,"2.ok","2.ok","2.ok","1.low","1.low","1.low","2.high","2.high","1.low","2.low",29,1,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Jacques Veldmanbuurt",2018,"2.ok","2.ok","2.ok","1.low","1.low","1.low","2.high","2.high","1.low","2.low",29,1,0,0,"1.low","1.low","2.high","2.high","1.low","1.low"
"F Nieuw-West","Jacques Veldmanbuurt",2019,"2.ok","2.ok","2.ok","1.low","2.high","1.low","2.high","2.high","2.high","2.low",29,1,0,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Jacques Veldmanbuurt",2020,"2.ok","2.ok","2.ok","2.high","2.high","2.high","2.high","2.high","2.high","2.low",29,1,0,0,"1.low","1.low","2.high","1.low","1.low","1.low"
"F Nieuw-West","Koningin Wilhelminaplein",2015,"2.ok","2.ok","3.beautiful","2.high","2.high","2.high","2.high","2.high","2.high","2.low",24,2,2,0,"2.high","2.high","1.low","1.low","1.low","1.low"
